agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
0,2025-09-09T00:00:00.000Z,,1,,2024-09-11T00:00:00.000Z,0,,,,X,0,,,,1,0,,11,1975-01-01T00:00:00.000Z,2016-05-20T00:00:00.000Z,13019.25,0.00,0.00,0,RatingEngine,0,220000,25000,2024,1,14307,2,13019.25,174514,4,N,0,1,0.00,0,,,,,,0,Hurricane Francine,30000,0.00,220192,,ST. MARY PARISH*,20,,1,198312,0,R,0,0,,,0,LA,Currently Unavailable,70340,22101,22101040100,221010401001,29.7,-91.1,a0940ec1-1d7d-4784-a6a0-ae2e6d4171ee
0,2025-09-09T00:00:00.000Z,,1,,1985-02-14T00:00:00.000Z,0,,,,C,0,3,,,1,0,10,1,1492-10-12T00:00:00.000Z,1985-01-02T00:00:00.000Z,1275.42,0.00,0.00,0,1,0,100000,15000,1985,0,1776,0,1275.42,81600,2,N,,0,0.00,,0,,,,0,0,,,0.00,150001,,,97,,1,0,,A,0,1,,,0,HI,Currently Unavailable,96734,15003,15003011202,150030112021,21.4,-157.7,0f7f6793-826d-4fb6-ad70-536644f9e4d0
0,2025-09-09T00:00:00.000Z,2,1,,2012-10-29T00:00:00.000Z,1,,,,AE,0,7,,,1,0,60,11,1928-01-01T00:00:00.000Z,2010-07-08T00:00:00.000Z,8026.00,0.00,0.00,0,RatingEngine,0,250000,100000,2012,1,8760,2,8026.00,251734,1,N,,1,0.00,,,,306,,0,0,Hurricane Sandy,30000,0.00,360803,360803,"PATCHOGUE, VILLAGE OF",20,,1,279705,,R,0,0,AE,1,0,NY,Currently Unavailable,11772,36103,36103159000,361031590001,40.8,-73.0,44747a19-bd38-4dfa-804a-ae5c95547cb0
0,2025-09-09T00:00:00.000Z,,1,,1997-04-04T00:00:00.000Z,0,3,2.0,82.8,AE,0,,,84.9,2,0,10,1,1982-01-01T00:00:00.000Z,1994-05-24T00:00:00.000Z,4036.19,0.00,0.00,1,1,0,140800,52500,1997,1,4536,0,4036.19,143780,4,N,,0,0.00,,0,,,,0,0,,30000,0.00,480287,,,97,,1,1280,,R,0,0,,,0,TX,Currently Unavailable,77082,48201,48201451800,482014518002,29.7,-95.6,109c95ec-1d3d-4ad7-a860-54f909a4fbaa
0,2025-09-09T00:00:00.000Z,4,1,,2012-10-29T00:00:00.000Z,0,,,,AE,0,,,,2,0,,2,1963-07-01T00:00:00.000Z,2012-08-10T00:00:00.000Z,59033.91,0.00,0.00,0,1,0,134700,0,2012,0,61033,2,59033.91,148922,1,L,,,0.00,,0,,305,,0,0,Hurricane Sandy,30000,0.00,345301,,,,,3,219117,,A,0,1,,1,0,NJ,Currently Unavailable,08008,34029,34029738001,340297380011,39.6,-74.2,cdb48b5a-cf5d-46e9-9a86-b136dcc279ce
0,2025-09-09T00:00:00.000Z,2,1,,2005-10-08T00:00:00.000Z,1,,,,C,0,,,,2,0,50,4,1960-01-01T00:00:00.000Z,1999-12-16T00:00:00.000Z,1905.55,0.00,0.00,0,1,0,14600,0,2005,0,2406,0,1905.55,31842,2,N,,0,0.00,,0,,,,0,0,,30000,0.00,370171,,,,,1,36184,,A,0,8,,,0,NC,Currently Unavailable,28405,37129,37129011606,371290116061,34.3,-77.8,7157f98e-1c2f-4b4e-aa1d-0e53ce110d16
0,2025-09-09T00:00:00.000Z,1,1,,2008-09-12T00:00:00.000Z,0,,,,B,0,2,,,2,0,10,1,1983-01-01T00:00:00.000Z,1993-03-29T00:00:00.000Z,20306.25,1248.28,0.00,1,1,0,75000,30000,2008,1,24558,1,20306.25,75000,1,N,1749,1,1248.28,0,0,,668,,0,0,Hurricane Ike,30000,0.00,485452,,,,,1,129140,0,A,0,1,,,0,TX,Currently Unavailable,78382,48007,48007950100,480079501002,28.1,-97.1,5d1fcc65-dd7d-46b5-af9a-6cf426890c12
0,2025-09-09T00:00:00.000Z,,1,,1982-12-06T00:00:00.000Z,0,,,,,0,3,,,1,0,10,1,1976-01-01T00:00:00.000Z,1982-02-19T00:00:00.000Z,507.30,0.00,0.00,0,1,0,10000,2800,1982,0,708,0,507.30,16000,4,N,,0,0.00,,0,,,,0,0,,,0.00,170605,,,97,,1,0,,A,0,0,,,0,UN,Currently Unavailable,,,,,,,ca648ae3-e2e9-4a23-ad27-4ba0d4a92af0
0,2025-09-09T00:00:00.000Z,2,1,,1990-11-24T00:00:00.000Z,0,,,,A,0,,,,2,0,10,1,1900-01-01T00:00:00.000Z,1990-10-17T00:00:00.000Z,,,,0,1,0,53200,0,1990,0,,1,0.00,,2,N,,0,0.00,,0,,558,,0,0,Flooding,,0.00,530173,,,,03,1,,,,0,0,,,0,WA,Currently Unavailable,98294,53061,53061053802,530610538022,47.9,-121.8,5421c11b-503c-433b-9560-38611d47bfc9
0,2025-09-09T00:00:00.000Z,,1,,1982-12-27T00:00:00.000Z,0,,,,,0,3,,,1,0,10,1,1492-10-12T00:00:00.000Z,1979-12-22T00:00:00.000Z,20370.72,3570.88,0.00,0,1,0,35000,10000,1982,0,22849,,20370.72,54700,1,N,4171,,3570.88,15000,0,,83,,0,0,Flooding,,0.00,220043,,,,,1,0,0,R,0,1,,,0,LA,Currently Unavailable,70669,22019,,,30.3,-93.2,e3dc90c9-7764-4bd7-9ffa-c955fcbffe98
0,2025-09-09T00:00:00.000Z,,1,,2024-09-27T00:00:00.000Z,0,,,,AE,0,,,,1,0,,11,1959-01-01T00:00:00.000Z,2020-07-24T00:00:00.000Z,132185.11,0.00,0.00,0,RatingEngine,0,250000,0,2024,1,130940,5,132185.11,363112,1,N,,,0.00,,,FL0124,,,,0,Hurricane Helene,30000,0.00,120112,120112,HILLSBOROUGH COUNTY*,,,1,434803,,R,0,1,AE,1,0,FL,Currently Unavailable,33634,12057,12057011708,120570117081,28.0,-82.6,a3f6e1d3-0578-4dcd-a61d-0bc1ec633aab
0,2025-09-09T00:00:00.000Z,,1,,2003-10-21T00:00:00.000Z,0,,,,A,0,,,,1,0,,1,1950-07-01T00:00:00.000Z,2000-02-06T00:00:00.000Z,,,,0,1,0,190400,0,2003,1,10568,1,0.00,65255,4,N,,0,0.00,,0,,,,0,0,,30000,0.00,530163,,,,97,1,148307,,A,0,0,,,0,WA,Currently Unavailable,98026,53061,53061050900,530610509002,47.8,-122.3,d1df4a83-95a2-4cdf-90d2-0e6e0eb3b137
0,2025-09-09T00:00:00.000Z,0,1,,2022-09-28T00:00:00.000Z,0,,2.0,7.0,AE,0,4,6.0,8.8,2,0,,11,1999-01-01T00:00:00.000Z,2013-01-23T00:00:00.000Z,,,,1,RatingEngine,0,250000,39000,2022,0,,F,0.00,,0,N,,1,0.00,,0,FL0222,,,,0,Hurricane Ian,30000,0.00,120426,120426,"MARCO ISLAND, CITY OF",06,06,1,,,A,0,99,AE,1,0,FL,Currently Unavailable,34145,12021,12021010902,120210109021,25.9,-81.7,ca6d4027-673b-45fb-b104-ba1fb270a6e4
0,2025-09-09T00:00:00.000Z,,1,,2002-03-20T00:00:00.000Z,0,,,,X,0,,,,2,0,10,1,1997-01-01T00:00:00.000Z,2000-08-25T00:00:00.000Z,7152.94,6772.98,0.00,1,7,0,100000,25000,2002,1,7652,0,7152.94,86083,4,N,7272,0,6772.98,0,0,,,,0,0,,20000,0.00,210284,,,,,1,87840,0,A,0,0,,,0,KY,Currently Unavailable,41444,21089,21089040501,210890405011,38.7,-82.9,69a2251a-0269-46bd-99fc-ebee2db679bc
0,2025-09-09T00:00:00.000Z,,1,,2000-10-03T00:00:00.000Z,0,,1.0,9.0,AHB,0,3,8.5,10.0,1,0,10,1,1994-01-01T00:00:00.000Z,1998-02-23T00:00:00.000Z,2495.07,4147.70,0.00,1,1,0,187900,68600,2000,1,3444,1,2495.07,103337,4,N,4648,1,4147.70,0,0,,145,,0,0,Flooding,30000,0.00,120635,,,,,1,109933,0,R,0,0,,,0,FL,Currently Unavailable,33177,12086,12086020000,120860200002,25.6,-80.4,c03b342c-fcb3-4417-83ea-9502333189c5
0,2025-09-09T00:00:00.000Z,,1,6,2005-08-29T00:00:00.000Z,0,,,,AE,0,,,,1,0,,11,1964-01-01T00:00:00.000Z,2005-03-30T00:00:00.000Z,,,,0,RatingEngine,0,90000,0,2005,1,51000,2,0.00,60000,2,N,,,0.00,,,,654,,0,0,Hurricane Katrina,30000,0.00,225198,225198,"GRETNA, CITY OF",20,20,1,60000,,R,0,1,AE,1,0,LA,Currently Unavailable,70053,22051,22051025400,220510254002,29.9,-90.0,ec11f6b8-0fe5-433d-97cd-9bcea73c0fd6
0,2025-09-09T00:00:00.000Z,,1,,2001-06-09T00:00:00.000Z,1,,,,C,0,4,,,2,0,10,1,1957-01-01T00:00:00.000Z,1987-07-23T00:00:00.000Z,,,,0,1,0,88600,43100,2001,1,500,0,0.00,72796,4,N,,0,0.00,,0,,154,,0,0,Tropical Storm Allison,20000,0.00,225199,,,,01,0,129993,,A,0,0,,,0,LA,Currently Unavailable,70005,22051,22051022500,220510225003,30.0,-90.1,f7565646-12a4-499a-91bd-9719ab59300a
0,2025-09-09T00:00:00.000Z,,1,,2008-09-14T00:00:00.000Z,0,,,,X,0,4,,,2,0,10,1,1975-01-01T00:00:00.000Z,1993-11-12T00:00:00.000Z,,,,1,7,0,250000,100000,2008,1,,1,0.00,,4,N,,0,0.00,,0,,668,,0,0,Hurricane Ike,30000,0.00,485457,,,20,,1,,,A,0,0,,,0,TX,Currently Unavailable,77706,48245,48245000302,482450003022,30.1,-94.2,fc6b174f-6894-417f-99aa-6f6aeae7f52e
0,2025-09-09T00:00:00.000Z,,1,,2019-05-09T00:00:00.000Z,0,2,,,AE,0,,,,1,0,,6,1950-01-01T00:00:00.000Z,2014-07-25T00:00:00.000Z,0.00,0.00,0.00,0,1,0,100000,0,2019,0,,G,0.00,,0,N,,,0.00,,0,,,,0,0,,30000,0.00,390156,390156,"SANDUSKY, CITY OF",,99,1,,,A,0,0,AE,8,0,OH,Currently Unavailable,44870,39043,39043040700,390430407001,41.4,-82.7,211f04f2-a20a-4c01-9173-832880c5d3b9
0,2025-09-09T00:00:00.000Z,,1,,2005-08-25T00:00:00.000Z,0,,0.0,9.0,AHB,0,3,8.6,9.2,1,0,,1,1991-04-01T00:00:00.000Z,2004-03-23T00:00:00.000Z,48461.09,46200.00,0.00,1,1,0,141200,70600,2005,1,48962,1,48461.09,92937,2,N,48091,1,46200.00,0,0,,652,,0,0,Hurricane Katrina,30000,0.00,120635,,,,,1,108066,0,A,0,,,,0,FL,Currently Unavailable,33177,12086,12086010209,120860102091,25.6,-80.4,cc99be84-8696-446b-9553-e68704e62723
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,0,,,,AE,0,,,,1,0,10,1,1968-07-01T00:00:00.000Z,2001-03-17T00:00:00.000Z,148500.00,20000.00,0.00,0,1,0,148500,20000,2005,1,152171,1,148500.00,160000,4,N,52241,1,20000.00,0,0,,654,,0,0,Hurricane Katrina,30000,0.00,225203,,,,,1,200000,0,A,0,6,,,0,LA,Currently Unavailable,70127,22071,22071001723,220710017232,30.0,-90.0,1cc239cd-74e8-4686-966e-042ddec7856d
0,2025-09-09T00:00:00.000Z,,1,,1997-06-22T00:00:00.000Z,0,,,,AE,0,3,,,1,0,10,1,1968-03-01T00:00:00.000Z,1992-04-30T00:00:00.000Z,4999.32,831.95,0.00,0,1,0,90800,21300,1997,1,5751,2,4999.32,49967,2,N,1582,2,831.95,0,0,,110,,0,0,Flooding,30000,0.00,481234,,,,,1,86150,0,A,0,3,,,0,TX,Currently Unavailable,78639,48299,48299970500,482999705002,30.7,-98.4,19db8e8a-85b6-4026-8c55-f557a3259e77
0,2025-09-09T00:00:00.000Z,,1,,1997-04-17T00:00:00.000Z,0,,,,AE,0,,,,2,0,10,1,1969-08-01T00:00:00.000Z,1997-04-13T00:00:00.000Z,80866.29,5683.45,0.00,0,1,0,250000,10000,1997,0,95143,9,80866.29,237520,4,N,7826,9,5683.45,0,0,,108,,0,0,Flooding,,0.00,275235,,,,,1,2100,0,A,0,0,,,0,MN,Currently Unavailable,56560,27027,27027030104,270270301042,46.8,-96.8,2d97b06a-17d8-4ab9-9cbb-5599d73a95e7
0,2025-09-09T00:00:00.000Z,,1,,2005-09-24T00:00:00.000Z,1,,1.0,,A15,0,3,,,1,0,10,1,1996-01-01T00:00:00.000Z,1997-02-19T00:00:00.000Z,,,,1,1,0,91300,48500,2005,1,,1,0.00,,1,N,,1,0.00,,0,,658,,0,0,Hurricane Rita,30000,0.00,225206,,,20,,1,,,,0,-5,,,0,LA,Currently Unavailable,70397,22109,22109001400,221090014001,29.4,-90.8,ebee551c-6d24-4c4d-b005-e8feb7eccfe6
0,2025-09-09T00:00:00.000Z,2,1,,2008-09-14T00:00:00.000Z,0,,,,A,0,3,,,2,0,,1,1939-01-01T00:00:00.000Z,1999-09-28T00:00:00.000Z,22000.00,0.00,0.00,0,1,0,22700,0,2008,1,28147,1,22000.00,100356,2,N,,0,0.00,,0,,232,,0,0,Hurricane Ike,30000,0.00,400078,,,,,1,145444,,A,0,9,,,0,OK,Currently Unavailable,74631,40071,40071001302,400710013023,36.8,-97.3,5c298bc0-d235-4fd6-820f-d1d0f152e5bb
0,2025-09-09T00:00:00.000Z,0,1,,2025-03-15T00:00:00.000Z,0,,2.0,18.4,X,0,,18.2,20.5,1,0,,11,2001-05-01T00:00:00.000Z,2001-06-22T00:00:00.000Z,0.00,0.00,0.00,1,RatingEngine,0,250000,0,2025,1,,F,0.00,,4,N,,,0.00,,,,,,,0,,30000,0.00,120192,120192,PALM BEACH COUNTY *,,99,1,,,A,0,0,X,1,0,FL,Currently Unavailable,33437,12099,12099005926,120990059264,26.5,-80.1,d029734a-4a22-4d01-a391-c1ad83541147
0,2025-09-09T00:00:00.000Z,,1,,2002-10-03T00:00:00.000Z,0,,,,A01,0,3,,,1,0,10,1,1974-11-30T00:00:00.000Z,1986-08-04T00:00:00.000Z,,,,0,1,0,87700,74900,2002,1,,1,0.00,,4,N,,0,0.00,,0,,637,,0,0,Hurricane Lili,30000,0.00,225199,,,,20,0,,,R,0,0,,,0,LA,Currently Unavailable,70003,22051,22051020400,220510204002,30.0,-90.2,4126beef-87c9-4eaa-9500-df8c985394fd
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,0,,,,A12,0,3,,,1,0,,1,1946-07-01T00:00:00.000Z,1986-11-12T00:00:00.000Z,117500.00,10200.00,0.00,0,1,0,117500,10200,2005,0,119500,2,117500.00,132555,1,N,20340,1,10200.00,0,0,,654,,0,0,Hurricane Katrina,30000,0.00,225203,,,,,1,132555,0,R,0,114,,,0,LA,Currently Unavailable,70122,22071,22071002501,220710025013,30.0,-90.1,d9dfafc3-127a-44bb-ab10-a1fe78213a6a
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,0,,1.0,1.5,AOB,0,3,-3.1,2.0,1,0,,1,2002-01-01T00:00:00.000Z,2004-07-29T00:00:00.000Z,100000.00,20000.00,0.00,1,1,0,146400,24400,2005,1,108118,0,100000.00,111742,4,N,23633,0,20000.00,0,0,,654,,0,0,Hurricane Katrina,30000,0.00,225203,,,,,1,122382,0,A,0,5,,,0,LA,Currently Unavailable,70126,22071,22071001724,220710017244,30.0,-90.0,5c198af3-8410-475d-8edf-92a28c28864d
0,2025-09-09T00:00:00.000Z,,1,,1993-06-14T00:00:00.000Z,0,,,,X,0,,,,1,0,10,1,1954-07-01T00:00:00.000Z,1985-07-27T00:00:00.000Z,5738.86,1422.50,0.00,0,1,0,11300,9700,1993,1,7162,1,5738.86,43751,4,N,2225,1,1422.50,0,0,,,,0,0,,20000,0.00,390204,,,,,1,0,0,A,0,0,,,0,OH,Currently Unavailable,45239,39061,39061020761,390610207612,39.2,-84.6,5f3c47bc-501c-49ce-afbc-cf3b8ac84cee
0,2025-09-09T00:00:00.000Z,,1,,2001-06-09T00:00:00.000Z,0,3,1.0,65.9,AE,0,,,67.0,3,0,10,1,1959-07-01T00:00:00.000Z,1987-02-23T00:00:00.000Z,81940.14,0.00,0.00,0,1,0,250000,0,2001,1,82440,0,81940.14,870320,4,N,,0,0.00,,0,,633,,0,0,Tropical Storm Allison,20000,0.00,480296,,,,,0,946000,,A,0,0,,,0,TX,Currently Unavailable,77019,48201,48201411200,482014112001,29.8,-95.4,02604f76-8e2a-4795-94ee-08b68eefbfae
0,2025-09-09T00:00:00.000Z,,1,,2008-09-13T00:00:00.000Z,0,,,,A12,0,3,,,1,0,,1,1967-01-01T00:00:00.000Z,2007-08-10T00:00:00.000Z,75000.00,0.00,0.00,0,1,0,75000,0,2008,1,88480,3,75000.00,104036,1,N,,0,0.00,,0,,668,,0,0,Hurricane Ike,30000,0.00,485470,,,,,1,144495,,A,0,,,1,0,TX,Currently Unavailable,77539,48167,48167721800,481677218004,29.5,-94.9,ef8856ed-8173-43b5-a813-960ab82c65e4
0,2025-09-09T00:00:00.000Z,0,1,,2017-08-27T00:00:00.000Z,0,,,,AE,0,3,,,1,0,,11,1965-01-01T00:00:00.000Z,2009-10-21T00:00:00.000Z,61775.67,5812.98,0.00,0,RatingEngine,0,250000,100000,2017,1,63026,2,61775.67,275149,4,N,7063,1,5812.98,275149,,,682,,0,0,Hurricane Harvey,30000,0.00,485469,485469,"GALVESTON, CITY OF",,,1,305721,0,R,0,1,AE,1,0,TX,Currently Unavailable,77550,48167,48167724200,481677242003,29.3,-94.8,681d17ae-4d00-4dea-80e6-f1645a1af507
0,2025-09-09T00:00:00.000Z,,1,,2009-12-08T00:00:00.000Z,0,,,,X,0,3,,,1,0,,1,1999-06-15T00:00:00.000Z,2008-07-13T00:00:00.000Z,3307.44,0.00,0.00,1,7,0,150000,60000,2009,1,3808,0,3307.44,154124,4,N,,0,0.00,,0,,,,0,0,,30000,0.00,220013,,,97,,1,171249,,A,0,1,,,0,LA,Currently Unavailable,70346,22005,22005031000,220050310002,30.1,-91.0,f9a21ab3-e684-4481-95bb-a3aa42c7cc2d
0,2025-09-09T00:00:00.000Z,,1,,1980-10-26T00:00:00.000Z,0,,,,,0,1,,,3,0,10,2,1492-10-12T00:00:00.000Z,1979-07-21T00:00:00.000Z,507.25,1671.00,0.00,0,1,0,5500,5000,1980,0,1051,,507.25,77000,4,N,2982,,1671.00,10000,0,,43,,0,0,Flooding,,0.00,360497,,,,,1,0,0,A,0,0,,,0,NY,Currently Unavailable,11234,36047,36047069602,360470696023,40.6,-73.9,96a06a12-e532-444f-9d5a-3f21fd471d84
0,2025-09-09T00:00:00.000Z,0,1,,2020-02-08T00:00:00.000Z,1,3,-3.0,233.0,AE,0,,229.9,240.4,2,0,54,11,2014-03-05T00:00:00.000Z,2014-04-07T00:00:00.000Z,748.75,0.00,0.00,1,RatingEngine,0,242000,0,2020,1,1999,F,748.75,159858,2,N,0,,0.00,159858,0,,,,,0,,30000,0.00,450075,450075,FAIRFIELD COUNTY *,,,1,199132,199132,A,0,1,AE,1,0,SC,Currently Unavailable,29180,45039,45039960302,450399603021,34.4,-80.9,0e86d1aa-d1bc-4afd-aac8-cf6656843726
0,2025-09-09T00:00:00.000Z,0,1,,2017-09-10T00:00:00.000Z,0,,0.0,6.0,AHB,0,3,0.0,5.9,1,0,,1,1969-05-18T00:00:00.000Z,2003-09-17T00:00:00.000Z,12587.49,0.00,0.00,0,B,0,250000,100000,2017,1,13837,F,12587.49,180373,0,N,450,F,0.00,121889,,,684,,0,0,Hurricane Irma,30000,0.00,120035,120035,"DAVIE, TOWN OF",20,,0,215825,0,R,0,1,AHB,1,0,FL,Currently Unavailable,33328,12011,12011070208,120110702083,26.1,-80.3,db19894a-1670-401c-b068-2a32e088d03a
0,2025-09-09T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,0,,,,V21,0,3,,,1,0,,4,1974-07-01T00:00:00.000Z,2004-07-05T00:00:00.000Z,73300.00,24400.00,0.00,0,1,0,73300,24400,2005,0,197738,1,73300.00,197739,1,N,89589,1,24400.00,0,2,,654,,0,0,Hurricane Katrina,30000,0.00,220139,,,,,1,219710,0,A,0,,,,0,LA,Currently Unavailable,70091,22075,22075050800,220750508001,29.3,-89.4,676be519-cbf5-44c0-bd62-839ddd1e63d6
0,2025-09-09T00:00:00.000Z,,1,,1999-09-16T00:00:00.000Z,0,3,-3.0,84.0,AE,0,,,81.2,1,0,10,1,1953-01-01T00:00:00.000Z,1989-08-25T00:00:00.000Z,,,,0,1,0,28600,9000,1999,0,,1,0.00,,4,N,,1,0.00,,0,,626,,0,0,Hurricane Floyd,15000,0.00,370092,,,97,97,1,,,A,0,0,,,0,NC,Currently Unavailable,27804,37127,37127010400,371270104001,36.0,-77.8,2c2d622e-e63c-4c08-814f-6343c2f663d5
0,2025-09-09T00:00:00.000Z,0,11,,2013-09-12T00:00:00.000Z,0,2,,,X,0,,,,2,0,,3,1963-05-01T00:00:00.000Z,2012-11-15T00:00:00.000Z,148079.44,0.00,0.00,0,1,0,1715900,0,2013,0,167268,D,148079.44,727296,4,L,,,0.00,,0,,316,,0,0,Late summer storms,30000,0.00,080024,080024,"BOULDER, CITY OF",,,11,1192290,,R,0,1,AE,8,0,CO,Currently Unavailable,80303,08013,08013012511,080130125111,40.0,-105.2,cb1ddcf7-4e7e-45b0-8c84-dad8a2069f39
0,2025-09-09T00:00:00.000Z,,1,,2008-09-13T00:00:00.000Z,0,1,,,B,0,3,,,1,0,,2,2004-01-01T00:00:00.000Z,2006-07-26T00:00:00.000Z,77856.78,908.38,0.00,1,7,0,250000,100000,2008,1,78357,0,77856.78,180187,1,N,1409,0,908.38,0,0,,668,,0,0,Hurricane Ike,30000,0.00,480511,,,,,1,187733,0,A,0,24,,,0,TX,Currently Unavailable,77612,48361,48361022400,483610224002,30.0,-93.8,f170bcbc-cb7b-4ba1-abed-53e8f8fbc7e7
0,2025-09-09T00:00:00.000Z,,1,,2008-04-10T00:00:00.000Z,0,,,,AE,0,3,,,1,0,,4,1950-05-01T00:00:00.000Z,2003-10-08T00:00:00.000Z,5675.29,1554.88,0.00,0,1,0,25000,25000,2008,0,6176,0,5675.29,117063,4,N,2055,0,1554.88,0,0,,,,0,0,,30000,0.00,400099,,,,,1,150080,0,A,0,1,,,0,OK,Currently Unavailable,73044,40083,40083600200,400836002001,35.9,-97.4,5219fe67-dff5-470d-92db-447c5532fef5
0,2025-09-09T00:00:00.000Z,,1,,2005-09-25T00:00:00.000Z,0,,,,X,0,,,,1,0,,4,1986-01-01T00:00:00.000Z,2002-11-03T00:00:00.000Z,23869.73,0.00,0.00,1,1,0,33000,0,2005,0,24370,1,23869.73,95976,4,N,,0,0.00,,0,,657,,0,0,Hurricane Rita,30000,0.00,481111,,,,,1,119970,,A,0,6,,,0,TX,Currently Unavailable,77657,48199,48199030502,481990305023,30.3,-94.2,bc9f62de-dc5d-45fd-97df-78806373d302
0,2025-09-09T00:00:00.000Z,1,1,,1979-03-06T00:00:00.000Z,0,,,,A13,0,3,,,2,0,10,4,1492-10-12T00:00:00.000Z,1978-08-27T00:00:00.000Z,3649.07,10258.38,0.00,0,1,0,105200,29000,1979,0,4666,0,3649.07,86000,1,N,10459,0,10258.38,30000,0,,,,0,0,,,0.00,420749,,,,,1,0,0,R,0,-2,,,0,PA,Currently Unavailable,17020,42099,42099030301,420990303012,40.4,-77.0,d3b769e7-7d0a-44a8-9973-cf852affce03
0,2025-09-09T00:00:00.000Z,2,1,,2012-10-29T00:00:00.000Z,1,,,,X,0,2,,,2,0,60,1,1958-01-01T00:00:00.000Z,2010-12-23T00:00:00.000Z,50667.19,11877.88,0.00,0,7,0,250000,100000,2012,1,44093,1,50667.19,218453,1,N,12878,1,11877.88,0,0,,306,,0,0,Hurricane Sandy,30000,0.00,360467,,,,,1,298941,0,R,0,2,,1,0,NY,Currently Unavailable,11510,36059,36059413803,360594138033,40.6,-73.6,fcabf3a4-5aad-4084-ab1e-b89ff7e68869
0,2025-09-09T00:00:00.000Z,,1,,1995-04-12T00:00:00.000Z,0,,,,AE,0,3,,,1,0,10,1,1972-07-01T00:00:00.000Z,1994-06-09T00:00:00.000Z,,,,0,1,0,114000,60000,1995,0,,9,0.00,,2,N,,9,0.00,,0,,,,0,0,,,0.00,220058,,,20,20,1,,,A,0,,,,0,LA,Currently Unavailable,70818,22033,22033000200,220330002001,30.5,-91.1,4f6d87f5-3657-4fa5-9309-860eac662b27
0,2025-09-09T00:00:00.000Z,2,1,,1994-04-14T00:00:00.000Z,0,,,,A15,0,2,,,3,0,10,1,1901-07-01T00:00:00.000Z,1993-07-24T00:00:00.000Z,17575.11,3416.63,0.00,0,1,0,60000,20000,1994,0,18326,9,17575.11,91600,2,N,4167,9,3416.63,5000,0,,574,,0,0,Flooding,,0.00,290391,,,,,1,0,0,A,0,,,,0,MO,Currently Unavailable,63088,29189,29189218103,291892181031,38.6,-90.5,9dd1d7b4-59f8-4ed0-b35a-25c76231c6d9
0,2025-09-09T00:00:00.000Z,,1,,1978-05-03T00:00:00.000Z,0,,,,A02,0,3,,,1,0,10,1,1972-07-01T00:00:00.000Z,1977-05-11T00:00:00.000Z,8725.00,3631.00,0.00,0,1,0,16000,4200,1978,0,8925,,8725.00,29000,4,N,3831,,3631.00,12000,0,,7,,0,0,Flooding,,0.00,225204,,,,,1,0,0,A,0,1,,,0,LA,Currently Unavailable,70043,22087,22087030601,220870306011,30.0,-90.0,f98e45cc-222b-4a1c-a406-d71f45cbf7c1
0,2025-09-09T00:00:00.000Z,,1,,2005-09-24T00:00:00.000Z,0,3,2.0,48.0,AE,0,,,50.0,1,0,10,1,1974-05-20T00:00:00.000Z,1994-05-25T00:00:00.000Z,,,,0,1,0,111300,0,2005,1,,1,0.00,,4,N,,0,0.00,,0,,658,,0,0,Hurricane Rita,30000,0.00,220058,,,,20,1,,,A,0,0,,,0,LA,Currently Unavailable,70815,22033,22033003604,220330036043,30.5,-91.1,b4d07ac3-a8fe-43a7-a5a9-bb4b557f6684
